technician_id,name,experience_years,shift_type
T17933,Tech_T17933,1,Evening
T17934,Tech_T17934,7,Day
T17935,Tech_T17935,1,Evening
T17936,Tech_T17936,9,Evening
T17937,Tech_T17937,5,Mixed
T17938,Tech_T17938,1,Mixed
T17939,Tech_T17939,4,Evening
T17940,Tech_T17940,8,Evening
T17941,Tech_T17941,8,Day
T17942,Tech_T17942,10,Evening
T17943,Tech_T17943,7,Day
T17944,Tech_T17944,1,Mixed
T17945,Tech_T17945,2,Day
T17946,Tech_T17946,3,Mixed
T17947,Tech_T17947,8,Evening
T17948,Tech_T17948,1,Evening
T17949,Tech_T17949,2,Evening
T17950,Tech_T17950,6,Mixed
T17951,Tech_T17951,8,Day
T17952,Tech_T17952,5,Evening
T17953,Tech_T17953,3,Mixed
T17954,Tech_T17954,5,Evening
T17955,Tech_T17955,4,Day
T17956,Tech_T17956,6,Mixed
T17957,Tech_T17957,10,Day
T17958,Tech_T17958,2,Evening
T17959,Tech_T17959,5,Day
T17960,Tech_T17960,5,Day
T17961,Tech_T17961,5,Mixed
T17962,Tech_T17962,3,Day
T17963,Tech_T17963,2,Evening
T17964,Tech_T17964,10,Day
T17965,Tech_T17965,9,Day
T17966,Tech_T17966,2,Day
T17967,Tech_T17967,2,Day
T17968,Tech_T17968,1,Mixed
T17969,Tech_T17969,2,Mixed
T17970,Tech_T17970,4,Day
T17971,Tech_T17971,6,Evening
T17972,Tech_T17972,8,Day
T17973,Tech_T17973,10,Evening
T17974,Tech_T17974,7,Mixed
T17975,Tech_T17975,2,Day
T17976,Tech_T17976,4,Mixed
T17977,Tech_T17977,8,Evening
T17978,Tech_T17978,9,Day
T17979,Tech_T17979,2,Day
T17980,Tech_T17980,9,Day
T17981,Tech_T17981,9,Day
T17982,Tech_T17982,7,Day
T17983,Tech_T17983,1,Evening
T17984,Tech_T17984,7,Evening
T17985,Tech_T17985,7,Evening
T17986,Tech_T17986,9,Mixed
T17987,Tech_T17987,1,Evening
T17988,Tech_T17988,4,Evening
T17989,Tech_T17989,6,Mixed
T17990,Tech_T17990,10,Evening
T17991,Tech_T17991,2,Day
T17992,Tech_T17992,10,Day
T17993,Tech_T17993,8,Day
T17994,Tech_T17994,3,Mixed
T17995,Tech_T17995,2,Evening
T17996,Tech_T17996,9,Evening
T17997,Tech_T17997,1,Mixed
T17998,Tech_T17998,1,Evening
T17999,Tech_T17999,2,Day
T18000,Tech_T18000,4,Mixed
T18001,Tech_T18001,2,Mixed
T18002,Tech_T18002,1,Day
T18003,Tech_T18003,8,Day
T18004,Tech_T18004,7,Mixed
T18005,Tech_T18005,10,Mixed
T18006,Tech_T18006,10,Evening
T18007,Tech_T18007,4,Day
T18008,Tech_T18008,3,Day
T18009,Tech_T18009,8,Day
T18010,Tech_T18010,2,Mixed
T18011,Tech_T18011,8,Day
T18012,Tech_T18012,1,Evening
T18013,Tech_T18013,8,Day
T18014,Tech_T18014,4,Day
T18015,Tech_T18015,8,Mixed
T18016,Tech_T18016,7,Day
T18017,Tech_T18017,1,Evening
T18018,Tech_T18018,6,Mixed
T18019,Tech_T18019,6,Mixed
T18020,Tech_T18020,5,Evening
T18021,Tech_T18021,5,Evening
T18022,Tech_T18022,5,Evening
T18023,Tech_T18023,2,Evening
T18024,Tech_T18024,6,Mixed
T18025,Tech_T18025,2,Mixed
T18026,Tech_T18026,4,Day
T18027,Tech_T18027,9,Day
T18028,Tech_T18028,1,Mixed
T18029,Tech_T18029,6,Mixed
T18030,Tech_T18030,1,Evening
T18031,Tech_T18031,10,Evening
T18032,Tech_T18032,8,Day
T18033,Tech_T18033,5,Evening
T18034,Tech_T18034,4,Mixed
T18035,Tech_T18035,6,Evening
T18036,Tech_T18036,9,Mixed
T18037,Tech_T18037,10,Mixed
T18038,Tech_T18038,9,Mixed
T18039,Tech_T18039,5,Evening
T18040,Tech_T18040,4,Day
T18041,Tech_T18041,5,Evening
T18042,Tech_T18042,7,Day
T18043,Tech_T18043,5,Day
T18044,Tech_T18044,9,Evening
T18045,Tech_T18045,10,Day
T18046,Tech_T18046,9,Evening
T18047,Tech_T18047,7,Mixed
T18048,Tech_T18048,9,Mixed
T18049,Tech_T18049,4,Evening
T18050,Tech_T18050,5,Evening
T18051,Tech_T18051,10,Mixed
T18052,Tech_T18052,10,Mixed
T18053,Tech_T18053,7,Evening
T18054,Tech_T18054,5,Evening
T18055,Tech_T18055,7,Day
T18056,Tech_T18056,8,Mixed
T18057,Tech_T18057,3,Day
T18058,Tech_T18058,9,Day
T18059,Tech_T18059,9,Mixed
T18060,Tech_T18060,4,Day
T18061,Tech_T18061,8,Day
T18062,Tech_T18062,5,Day
T18063,Tech_T18063,1,Day
T18064,Tech_T18064,7,Evening
T18065,Tech_T18065,6,Day
T18066,Tech_T18066,4,Evening
T18067,Tech_T18067,3,Evening
T18068,Tech_T18068,3,Evening
T18069,Tech_T18069,7,Evening
T18070,Tech_T18070,3,Evening
T18071,Tech_T18071,6,Mixed
T18072,Tech_T18072,4,Evening
T18073,Tech_T18073,10,Mixed
T18074,Tech_T18074,2,Day
T18075,Tech_T18075,2,Evening
T18076,Tech_T18076,7,Day
T18077,Tech_T18077,1,Mixed
T18078,Tech_T18078,9,Evening
T18079,Tech_T18079,5,Mixed
T18080,Tech_T18080,6,Evening
T18081,Tech_T18081,2,Evening
T18082,Tech_T18082,10,Mixed
T18083,Tech_T18083,9,Day
T18084,Tech_T18084,2,Day
T18085,Tech_T18085,9,Evening
T18086,Tech_T18086,7,Mixed
T18087,Tech_T18087,5,Mixed
T18088,Tech_T18088,1,Evening
T18089,Tech_T18089,10,Mixed
T18090,Tech_T18090,3,Mixed
T18091,Tech_T18091,10,Day
T18092,Tech_T18092,2,Evening
T18093,Tech_T18093,5,Evening
T18094,Tech_T18094,8,Mixed
T18095,Tech_T18095,10,Evening
T18096,Tech_T18096,6,Day
T18097,Tech_T18097,2,Day
T18098,Tech_T18098,4,Evening
T18099,Tech_T18099,4,Mixed
T18100,Tech_T18100,6,Mixed
T18101,Tech_T18101,1,Day
T18102,Tech_T18102,2,Day
T18103,Tech_T18103,5,Day
T18104,Tech_T18104,2,Day
T18105,Tech_T18105,4,Mixed
T18106,Tech_T18106,9,Evening
T18107,Tech_T18107,8,Mixed
T18108,Tech_T18108,7,Mixed
T18109,Tech_T18109,6,Mixed
T18110,Tech_T18110,6,Evening
T18111,Tech_T18111,10,Evening
T18112,Tech_T18112,5,Mixed
T18113,Tech_T18113,4,Evening
T18114,Tech_T18114,3,Day
T18115,Tech_T18115,6,Evening
T18116,Tech_T18116,10,Mixed
T18117,Tech_T18117,10,Mixed
T18118,Tech_T18118,2,Day
T18119,Tech_T18119,8,Mixed
T18120,Tech_T18120,2,Evening
T18121,Tech_T18121,7,Mixed
T18122,Tech_T18122,8,Evening
T18123,Tech_T18123,8,Day
T18124,Tech_T18124,4,Day
T18125,Tech_T18125,10,Mixed
T18126,Tech_T18126,9,Mixed
T18127,Tech_T18127,8,Day
T18128,Tech_T18128,10,Mixed
T18129,Tech_T18129,8,Day
T18130,Tech_T18130,10,Mixed
T18131,Tech_T18131,6,Mixed
T18132,Tech_T18132,5,Day
T18133,Tech_T18133,5,Day
T18134,Tech_T18134,5,Day
T18135,Tech_T18135,2,Mixed
T18136,Tech_T18136,3,Day
T18137,Tech_T18137,4,Day
T18138,Tech_T18138,10,Mixed
T18139,Tech_T18139,5,Mixed
T18140,Tech_T18140,5,Mixed
T18141,Tech_T18141,10,Day
T18142,Tech_T18142,8,Mixed
T18143,Tech_T18143,8,Evening
T18144,Tech_T18144,7,Mixed
T18145,Tech_T18145,8,Evening
T18146,Tech_T18146,6,Day
T18147,Tech_T18147,7,Mixed
T18148,Tech_T18148,7,Evening
T18149,Tech_T18149,6,Day
T18150,Tech_T18150,7,Mixed
T18151,Tech_T18151,10,Day
T18152,Tech_T18152,1,Evening
T18153,Tech_T18153,9,Day
T18154,Tech_T18154,9,Mixed
T18155,Tech_T18155,6,Day
T18156,Tech_T18156,1,Evening
T18157,Tech_T18157,6,Mixed
T18158,Tech_T18158,6,Evening
T18159,Tech_T18159,7,Evening
T18160,Tech_T18160,1,Mixed
T18161,Tech_T18161,8,Evening
T18162,Tech_T18162,3,Day
T18163,Tech_T18163,6,Day
T18164,Tech_T18164,3,Mixed
T18165,Tech_T18165,7,Evening
T18166,Tech_T18166,4,Evening
T18167,Tech_T18167,1,Mixed
T18168,Tech_T18168,8,Mixed
T18169,Tech_T18169,5,Mixed
T18170,Tech_T18170,8,Evening
T18171,Tech_T18171,2,Day
T18172,Tech_T18172,2,Day
T18173,Tech_T18173,2,Mixed
T18174,Tech_T18174,3,Mixed
T18175,Tech_T18175,9,Evening
T18176,Tech_T18176,9,Evening
T18177,Tech_T18177,9,Evening
T18178,Tech_T18178,3,Day
T18179,Tech_T18179,10,Evening
T18180,Tech_T18180,5,Evening
T18181,Tech_T18181,7,Day
T18182,Tech_T18182,1,Evening
T18183,Tech_T18183,1,Day
T18184,Tech_T18184,1,Mixed
T18185,Tech_T18185,3,Day
T18186,Tech_T18186,9,Evening
T18187,Tech_T18187,8,Evening
T18188,Tech_T18188,2,Evening
T18189,Tech_T18189,5,Day
T18190,Tech_T18190,2,Evening
T18191,Tech_T18191,2,Day
T18192,Tech_T18192,8,Day
T18193,Tech_T18193,8,Mixed
T18194,Tech_T18194,7,Evening
T18195,Tech_T18195,8,Day
T18196,Tech_T18196,8,Mixed
T18197,Tech_T18197,5,Day
T18198,Tech_T18198,7,Evening
T18199,Tech_T18199,9,Day
T18200,Tech_T18200,2,Mixed
T18201,Tech_T18201,9,Evening
T18202,Tech_T18202,7,Day
T18203,Tech_T18203,8,Day
T18204,Tech_T18204,4,Mixed
T18205,Tech_T18205,3,Mixed
T18206,Tech_T18206,7,Mixed
T18207,Tech_T18207,5,Evening
T18208,Tech_T18208,2,Evening
T18209,Tech_T18209,9,Day
T18210,Tech_T18210,4,Mixed
T18211,Tech_T18211,10,Day
T18212,Tech_T18212,1,Evening
T18213,Tech_T18213,6,Mixed
T18214,Tech_T18214,3,Evening
T18215,Tech_T18215,5,Day
T18216,Tech_T18216,7,Day
T18217,Tech_T18217,6,Day
T18218,Tech_T18218,4,Mixed
T18219,Tech_T18219,9,Evening
T18220,Tech_T18220,1,Mixed
T18221,Tech_T18221,7,Mixed
T18222,Tech_T18222,3,Day
T18223,Tech_T18223,5,Evening
T18224,Tech_T18224,9,Evening
T18225,Tech_T18225,8,Evening
T18226,Tech_T18226,10,Mixed
T18227,Tech_T18227,5,Mixed
T18228,Tech_T18228,2,Mixed
T18229,Tech_T18229,4,Evening
T18230,Tech_T18230,6,Day
T18231,Tech_T18231,5,Evening
T18232,Tech_T18232,8,Day
T18233,Tech_T18233,9,Day
T18234,Tech_T18234,2,Evening
T18235,Tech_T18235,5,Day
T18236,Tech_T18236,5,Mixed
T18237,Tech_T18237,10,Mixed
T18238,Tech_T18238,4,Day
T18239,Tech_T18239,2,Mixed
T18240,Tech_T18240,2,Mixed
T18241,Tech_T18241,8,Mixed
T18242,Tech_T18242,7,Evening
T18243,Tech_T18243,2,Day
T18244,Tech_T18244,10,Evening
T18245,Tech_T18245,4,Mixed
T18246,Tech_T18246,6,Day
T18247,Tech_T18247,10,Mixed
T18248,Tech_T18248,8,Evening
T18249,Tech_T18249,2,Evening
T18250,Tech_T18250,9,Evening
T18251,Tech_T18251,10,Day
T18252,Tech_T18252,5,Evening
T18253,Tech_T18253,1,Evening
T18254,Tech_T18254,8,Evening
T18255,Tech_T18255,10,Mixed
T18256,Tech_T18256,2,Mixed
T18257,Tech_T18257,7,Evening
T18258,Tech_T18258,9,Mixed
T18259,Tech_T18259,4,Evening
T18260,Tech_T18260,3,Evening
T18261,Tech_T18261,6,Day
T18262,Tech_T18262,2,Day
T18263,Tech_T18263,1,Day
T18264,Tech_T18264,6,Day
T18265,Tech_T18265,10,Evening
T18266,Tech_T18266,9,Day
T18267,Tech_T18267,2,Evening
T18268,Tech_T18268,2,Day
T18269,Tech_T18269,6,Mixed
T18270,Tech_T18270,4,Mixed
T18271,Tech_T18271,7,Day
T18272,Tech_T18272,10,Evening
T18273,Tech_T18273,1,Mixed
T18274,Tech_T18274,1,Day
T18275,Tech_T18275,5,Evening
T18276,Tech_T18276,3,Day
T18277,Tech_T18277,4,Evening
T18278,Tech_T18278,7,Mixed
T18279,Tech_T18279,5,Mixed
T18280,Tech_T18280,5,Day
T18281,Tech_T18281,10,Evening
T18282,Tech_T18282,4,Mixed
T18283,Tech_T18283,7,Evening
T18284,Tech_T18284,5,Evening
T18285,Tech_T18285,2,Evening
T18286,Tech_T18286,2,Day
T18287,Tech_T18287,3,Evening
T18288,Tech_T18288,2,Mixed
T18289,Tech_T18289,2,Day
T18290,Tech_T18290,6,Evening
T18291,Tech_T18291,3,Evening
T18292,Tech_T18292,9,Evening
T18293,Tech_T18293,8,Day
T18294,Tech_T18294,5,Day
T18295,Tech_T18295,7,Mixed
T18296,Tech_T18296,7,Mixed
T18297,Tech_T18297,4,Evening
T18298,Tech_T18298,2,Mixed
T18299,Tech_T18299,5,Mixed
T18300,Tech_T18300,4,Mixed
T18301,Tech_T18301,6,Evening
T18302,Tech_T18302,3,Day
T18303,Tech_T18303,1,Mixed
T18304,Tech_T18304,6,Day
T18305,Tech_T18305,3,Mixed
T18306,Tech_T18306,7,Evening
T18307,Tech_T18307,6,Evening
T18308,Tech_T18308,6,Evening
T18309,Tech_T18309,5,Day
T18310,Tech_T18310,1,Mixed
T18311,Tech_T18311,5,Mixed
T18312,Tech_T18312,8,Evening
T18313,Tech_T18313,3,Day
T18314,Tech_T18314,1,Evening
T18315,Tech_T18315,5,Evening
T18316,Tech_T18316,5,Day
T18317,Tech_T18317,2,Evening
T18318,Tech_T18318,7,Evening
T18319,Tech_T18319,10,Day
T18320,Tech_T18320,3,Mixed
T18321,Tech_T18321,7,Day
T18322,Tech_T18322,5,Mixed
T18323,Tech_T18323,4,Day
T18324,Tech_T18324,6,Day
T18325,Tech_T18325,3,Mixed
T18326,Tech_T18326,9,Evening
T18327,Tech_T18327,2,Evening
T18328,Tech_T18328,3,Evening
T18329,Tech_T18329,9,Mixed
T18330,Tech_T18330,6,Day
T18331,Tech_T18331,5,Day
T18332,Tech_T18332,5,Day
T18333,Tech_T18333,8,Evening
T18334,Tech_T18334,9,Day
T18335,Tech_T18335,5,Mixed
T18336,Tech_T18336,7,Mixed
T18337,Tech_T18337,7,Day
T18338,Tech_T18338,8,Evening
T18339,Tech_T18339,1,Day
T18340,Tech_T18340,3,Evening
T18341,Tech_T18341,7,Mixed
T18342,Tech_T18342,9,Day
T18343,Tech_T18343,2,Mixed
T18344,Tech_T18344,10,Evening
T18345,Tech_T18345,2,Evening
T18346,Tech_T18346,7,Day
T18347,Tech_T18347,1,Mixed
T18348,Tech_T18348,4,Mixed
T18349,Tech_T18349,8,Mixed
T18350,Tech_T18350,2,Evening
T18351,Tech_T18351,6,Evening
T18352,Tech_T18352,2,Day
T18353,Tech_T18353,4,Day
T18354,Tech_T18354,1,Day
T18355,Tech_T18355,10,Evening
T18356,Tech_T18356,4,Mixed
T18357,Tech_T18357,8,Mixed
T18358,Tech_T18358,4,Evening
T18359,Tech_T18359,9,Mixed
T18360,Tech_T18360,10,Mixed
T18361,Tech_T18361,4,Evening
T18362,Tech_T18362,5,Mixed
T18363,Tech_T18363,2,Day
T18364,Tech_T18364,10,Day
T18365,Tech_T18365,4,Evening
T18366,Tech_T18366,2,Evening
T18367,Tech_T18367,6,Mixed
T18368,Tech_T18368,4,Day
T18369,Tech_T18369,5,Day
T18370,Tech_T18370,2,Mixed
T18371,Tech_T18371,6,Day
T18372,Tech_T18372,9,Day
T18373,Tech_T18373,6,Day
T18374,Tech_T18374,2,Mixed
T18375,Tech_T18375,5,Evening
T18376,Tech_T18376,6,Mixed
T18377,Tech_T18377,4,Evening
T18378,Tech_T18378,3,Mixed
T18379,Tech_T18379,2,Evening
T18380,Tech_T18380,2,Evening
T18381,Tech_T18381,3,Day
T18382,Tech_T18382,8,Mixed
T18383,Tech_T18383,10,Evening
T18384,Tech_T18384,3,Mixed
T18385,Tech_T18385,8,Mixed
T18386,Tech_T18386,9,Day
T18387,Tech_T18387,8,Day
T18388,Tech_T18388,9,Day
T18389,Tech_T18389,3,Evening
T18390,Tech_T18390,8,Evening
T18391,Tech_T18391,8,Evening
T18392,Tech_T18392,10,Mixed
T18393,Tech_T18393,4,Day
T18394,Tech_T18394,8,Mixed
T18395,Tech_T18395,5,Day
T18396,Tech_T18396,10,Day
T18397,Tech_T18397,4,Mixed
T18398,Tech_T18398,8,Mixed
T18399,Tech_T18399,3,Mixed
T18400,Tech_T18400,9,Day
T18401,Tech_T18401,8,Day
T18402,Tech_T18402,5,Mixed
T18403,Tech_T18403,2,Evening
T18404,Tech_T18404,8,Day
T18405,Tech_T18405,10,Day
T18406,Tech_T18406,1,Evening
T18407,Tech_T18407,4,Evening
T18408,Tech_T18408,4,Mixed
T18409,Tech_T18409,2,Mixed
T18410,Tech_T18410,3,Evening
T18411,Tech_T18411,8,Day
T18412,Tech_T18412,1,Evening
T18413,Tech_T18413,7,Mixed
T18414,Tech_T18414,3,Mixed
T18415,Tech_T18415,10,Day
T18416,Tech_T18416,1,Mixed
T18417,Tech_T18417,8,Mixed
T18418,Tech_T18418,8,Evening
T18419,Tech_T18419,7,Day
T18420,Tech_T18420,4,Evening
T18421,Tech_T18421,1,Evening
T18422,Tech_T18422,2,Day
T18423,Tech_T18423,4,Day
T18424,Tech_T18424,7,Evening
T18425,Tech_T18425,3,Evening
T18426,Tech_T18426,8,Day
T18427,Tech_T18427,4,Mixed
T18428,Tech_T18428,7,Day
T18429,Tech_T18429,9,Mixed
T18430,Tech_T18430,3,Evening
T18431,Tech_T18431,6,Mixed
T18432,Tech_T18432,5,Evening
T18433,Tech_T18433,1,Day
T18434,Tech_T18434,6,Mixed
T18435,Tech_T18435,10,Mixed
T18436,Tech_T18436,3,Mixed
T18437,Tech_T18437,2,Day
T18438,Tech_T18438,7,Day
T18439,Tech_T18439,1,Day
T18440,Tech_T18440,9,Day
T18441,Tech_T18441,5,Mixed
T18442,Tech_T18442,8,Evening
T18443,Tech_T18443,8,Day
T18444,Tech_T18444,3,Evening
T18445,Tech_T18445,2,Evening
T18446,Tech_T18446,3,Evening
T18447,Tech_T18447,3,Day
T18448,Tech_T18448,6,Day
T18449,Tech_T18449,10,Evening
T18450,Tech_T18450,6,Mixed
T18451,Tech_T18451,5,Evening
T18452,Tech_T18452,2,Day
T18453,Tech_T18453,9,Evening
T18454,Tech_T18454,4,Evening
T18455,Tech_T18455,9,Evening
T18456,Tech_T18456,10,Evening
T18457,Tech_T18457,2,Evening
T18458,Tech_T18458,1,Evening
T18459,Tech_T18459,4,Day
T18460,Tech_T18460,4,Mixed
T18461,Tech_T18461,2,Day
T18462,Tech_T18462,9,Evening
T18463,Tech_T18463,6,Day
T18464,Tech_T18464,4,Evening
T18465,Tech_T18465,1,Mixed
T18466,Tech_T18466,10,Evening
T18467,Tech_T18467,7,Mixed
T18468,Tech_T18468,3,Evening
T18469,Tech_T18469,10,Mixed
T18470,Tech_T18470,9,Evening
T18471,Tech_T18471,10,Mixed
T18472,Tech_T18472,8,Day
T18473,Tech_T18473,2,Mixed
T18474,Tech_T18474,7,Mixed
T18475,Tech_T18475,10,Mixed
T18476,Tech_T18476,5,Day
T18477,Tech_T18477,6,Mixed
T18478,Tech_T18478,4,Mixed
T18479,Tech_T18479,4,Mixed
T18480,Tech_T18480,8,Mixed
T18481,Tech_T18481,8,Day
T18482,Tech_T18482,6,Mixed
T18483,Tech_T18483,8,Mixed
T18484,Tech_T18484,8,Day
T18485,Tech_T18485,1,Evening
T18486,Tech_T18486,1,Day
T18487,Tech_T18487,10,Evening
T18488,Tech_T18488,2,Day
T18489,Tech_T18489,10,Evening
T18490,Tech_T18490,4,Evening
T18491,Tech_T18491,5,Evening
T18492,Tech_T18492,6,Day
T18493,Tech_T18493,5,Mixed
T18494,Tech_T18494,6,Mixed
T18495,Tech_T18495,1,Mixed
T18496,Tech_T18496,4,Day
T18497,Tech_T18497,7,Mixed
T18498,Tech_T18498,6,Mixed
T18499,Tech_T18499,1,Evening
T18500,Tech_T18500,10,Mixed
T18501,Tech_T18501,6,Day
T18502,Tech_T18502,5,Evening
T18503,Tech_T18503,10,Mixed
T18504,Tech_T18504,10,Day
T18505,Tech_T18505,8,Day
T18506,Tech_T18506,4,Mixed
T18507,Tech_T18507,7,Mixed
T18508,Tech_T18508,5,Mixed
T18509,Tech_T18509,7,Day
T18510,Tech_T18510,3,Day
T18511,Tech_T18511,8,Day
T18512,Tech_T18512,7,Day
T18513,Tech_T18513,6,Evening
T18514,Tech_T18514,10,Evening
T18515,Tech_T18515,9,Day
T18516,Tech_T18516,1,Mixed
T18517,Tech_T18517,3,Day
T18518,Tech_T18518,7,Evening
T18519,Tech_T18519,4,Day
T18520,Tech_T18520,10,Mixed
T18521,Tech_T18521,6,Day
T18522,Tech_T18522,5,Mixed
T18523,Tech_T18523,6,Evening
T18524,Tech_T18524,8,Evening
T18525,Tech_T18525,2,Day
T18526,Tech_T18526,10,Mixed
T18527,Tech_T18527,8,Day
T18528,Tech_T18528,10,Mixed
T18529,Tech_T18529,3,Mixed
T18530,Tech_T18530,2,Day
T18531,Tech_T18531,1,Day
T18532,Tech_T18532,9,Evening
T18533,Tech_T18533,9,Day
T18534,Tech_T18534,5,Mixed
T18535,Tech_T18535,7,Day
T18536,Tech_T18536,7,Day
T18537,Tech_T18537,3,Day
T18538,Tech_T18538,6,Day
T18539,Tech_T18539,5,Mixed
T18540,Tech_T18540,4,Mixed
T18541,Tech_T18541,5,Day
T18542,Tech_T18542,1,Day
T18543,Tech_T18543,6,Evening
T18544,Tech_T18544,6,Evening
T18545,Tech_T18545,4,Evening
T18546,Tech_T18546,7,Evening
T18547,Tech_T18547,4,Day
T18548,Tech_T18548,6,Day
T18549,Tech_T18549,5,Day
T18550,Tech_T18550,7,Evening
T18551,Tech_T18551,2,Day
T18552,Tech_T18552,5,Mixed
T18553,Tech_T18553,8,Mixed
T18554,Tech_T18554,1,Mixed
T18555,Tech_T18555,10,Day
T18556,Tech_T18556,9,Day
T18557,Tech_T18557,8,Day
T18558,Tech_T18558,10,Evening
T18559,Tech_T18559,3,Evening
T18560,Tech_T18560,10,Day
T18561,Tech_T18561,5,Mixed
T18562,Tech_T18562,5,Mixed
T18563,Tech_T18563,3,Evening
T18564,Tech_T18564,6,Mixed
T18565,Tech_T18565,3,Day
T18566,Tech_T18566,6,Evening
T18567,Tech_T18567,4,Evening
T18568,Tech_T18568,5,Evening
T18569,Tech_T18569,2,Evening
T18570,Tech_T18570,7,Mixed
T18571,Tech_T18571,8,Mixed
T18572,Tech_T18572,3,Evening
T18573,Tech_T18573,5,Mixed
T18574,Tech_T18574,9,Day
T18575,Tech_T18575,8,Mixed
T18576,Tech_T18576,5,Day
T18577,Tech_T18577,2,Evening
T18578,Tech_T18578,5,Evening
T18579,Tech_T18579,6,Evening
T18580,Tech_T18580,2,Day
T18581,Tech_T18581,10,Evening
T18582,Tech_T18582,7,Mixed
T18583,Tech_T18583,5,Day
T18584,Tech_T18584,3,Evening
T18585,Tech_T18585,6,Mixed
T18586,Tech_T18586,8,Mixed
T18587,Tech_T18587,1,Mixed
T18588,Tech_T18588,6,Evening
T18589,Tech_T18589,8,Day
T18590,Tech_T18590,10,Mixed
T18591,Tech_T18591,1,Day
T18592,Tech_T18592,5,Evening
T18593,Tech_T18593,7,Mixed
T18594,Tech_T18594,8,Mixed
T18595,Tech_T18595,4,Evening
T18596,Tech_T18596,7,Day
T18597,Tech_T18597,7,Evening
T18598,Tech_T18598,1,Day
T18599,Tech_T18599,4,Day
T18600,Tech_T18600,9,Evening
T18601,Tech_T18601,7,Mixed
T18602,Tech_T18602,3,Evening
T18603,Tech_T18603,1,Day
T18604,Tech_T18604,6,Mixed
T18605,Tech_T18605,9,Day
T18606,Tech_T18606,8,Mixed
T18607,Tech_T18607,4,Evening
T18608,Tech_T18608,1,Day
T18609,Tech_T18609,8,Day
T18610,Tech_T18610,8,Mixed
T18611,Tech_T18611,5,Day
T18612,Tech_T18612,4,Day
T18613,Tech_T18613,3,Evening
T18614,Tech_T18614,8,Day
T18615,Tech_T18615,8,Mixed
T18616,Tech_T18616,2,Mixed
T18617,Tech_T18617,8,Evening
T18618,Tech_T18618,3,Day
T18619,Tech_T18619,4,Mixed
T18620,Tech_T18620,6,Mixed
T18621,Tech_T18621,9,Evening
T18622,Tech_T18622,7,Mixed
T18623,Tech_T18623,2,Mixed
T18624,Tech_T18624,7,Mixed
T18625,Tech_T18625,10,Day
T18626,Tech_T18626,5,Evening
T18627,Tech_T18627,10,Mixed
T18628,Tech_T18628,2,Day
T18629,Tech_T18629,8,Evening
T18630,Tech_T18630,1,Evening
T18631,Tech_T18631,5,Evening
T18632,Tech_T18632,2,Day
T18633,Tech_T18633,9,Day
T18634,Tech_T18634,5,Day
T18635,Tech_T18635,9,Day
T18636,Tech_T18636,3,Mixed
T18637,Tech_T18637,6,Mixed
T18638,Tech_T18638,10,Mixed
T18639,Tech_T18639,3,Day
T18640,Tech_T18640,10,Day
T18641,Tech_T18641,9,Day
T18642,Tech_T18642,1,Day
T18643,Tech_T18643,4,Mixed
T18644,Tech_T18644,3,Mixed
T18645,Tech_T18645,3,Evening
T18646,Tech_T18646,5,Day
T18647,Tech_T18647,8,Evening
T18648,Tech_T18648,6,Day
T18649,Tech_T18649,1,Mixed
T18650,Tech_T18650,10,Day
T18651,Tech_T18651,5,Mixed
T18652,Tech_T18652,8,Day
T18653,Tech_T18653,8,Day
T18654,Tech_T18654,4,Mixed
T18655,Tech_T18655,5,Mixed
T18656,Tech_T18656,3,Day
T18657,Tech_T18657,6,Day
T18658,Tech_T18658,6,Day
T18659,Tech_T18659,6,Mixed
T18660,Tech_T18660,5,Day
T18661,Tech_T18661,3,Mixed
T18662,Tech_T18662,1,Evening
T18663,Tech_T18663,10,Evening
T18664,Tech_T18664,6,Mixed
T18665,Tech_T18665,7,Day
T18666,Tech_T18666,1,Mixed
T18667,Tech_T18667,2,Day
T18668,Tech_T18668,8,Day
T18669,Tech_T18669,4,Mixed
T18670,Tech_T18670,5,Day
T18671,Tech_T18671,7,Day
T18672,Tech_T18672,7,Evening
T18673,Tech_T18673,6,Day
T18674,Tech_T18674,10,Day
T18675,Tech_T18675,2,Mixed
T18676,Tech_T18676,9,Mixed
T18677,Tech_T18677,9,Day
T18678,Tech_T18678,5,Mixed
T18679,Tech_T18679,3,Mixed
T18680,Tech_T18680,4,Day
T18681,Tech_T18681,1,Evening
T18682,Tech_T18682,6,Mixed
T18683,Tech_T18683,8,Mixed
T18684,Tech_T18684,9,Day
T18685,Tech_T18685,5,Day
T18686,Tech_T18686,1,Evening
T18687,Tech_T18687,4,Mixed
T18688,Tech_T18688,5,Mixed
T18689,Tech_T18689,5,Mixed
T18690,Tech_T18690,2,Day
T18691,Tech_T18691,1,Evening
T18692,Tech_T18692,1,Evening
T18693,Tech_T18693,2,Day
T18694,Tech_T18694,1,Evening
T18695,Tech_T18695,2,Mixed
T18696,Tech_T18696,5,Day
T18697,Tech_T18697,10,Mixed
T18698,Tech_T18698,4,Mixed
T18699,Tech_T18699,2,Evening
T18700,Tech_T18700,7,Evening
T18701,Tech_T18701,4,Day
T18702,Tech_T18702,2,Day
T18703,Tech_T18703,9,Evening
T18704,Tech_T18704,4,Mixed
T18705,Tech_T18705,10,Evening
T18706,Tech_T18706,8,Evening
T18707,Tech_T18707,1,Mixed
T18708,Tech_T18708,6,Evening
T18709,Tech_T18709,7,Mixed
