drug_id,drug_name,drug_class,form,strength,stock_on_hand,reorder_level,lead_time_days,unit_cost,expiry_date
D17394,STAT_D17394,Antidiabetic,Capsule,5mg,48,50,26,161.28,2024-06-28
D17395,STAT_D17395,Antihypertensive,Capsule,20mg,187,38,27,133.64,2024-10-25
D17396,STAT_D17396,Antidepressant,Injection,20mg,418,73,17,38.33,2024-11-02
D17397,STAT_D17397,Antihypertensive,Tablet,100mg,341,94,13,151.39,2025-07-30
D17398,STAT_D17398,Antihypertensive,Capsule,100mg,460,79,25,60.91,2024-06-20
D17399,STAT_D17399,Antibiotic,Injection,50mg,408,40,24,16.91,2026-03-31
D17400,STAT_D17400,Analgesic,Capsule,10mg,419,45,15,101.72,2025-02-11
D17401,STAT_D17401,Analgesic,Syrup,50mg,370,28,29,139.03,2024-07-26
D17402,STAT_D17402,Antibiotic,Tablet,20mg,414,79,13,160.85,2025-05-11
D17403,STAT_D17403,Antidiabetic,Capsule,5mg,389,94,4,181.95,2026-09-24
D17404,STAT_D17404,Antihypertensive,Syrup,50mg,12,29,21,43.12,2024-08-14
D17405,STAT_D17405,Analgesic,Injection,20mg,230,41,24,79.91,2026-02-12
D17406,STAT_D17406,Antihypertensive,Tablet,10mg,217,91,25,40.06,2025-12-23
D17407,STAT_D17407,Antidiabetic,Injection,5mg,264,65,30,26.78,2026-12-13
D17408,STAT_D17408,Antihypertensive,Injection,10mg,105,79,3,65.12,2026-04-26
D17409,STAT_D17409,Analgesic,Syrup,5mg,334,72,22,98.51,2026-07-12
D17410,STAT_D17410,Antidiabetic,Syrup,20mg,325,88,25,192.9,2024-03-02
D17411,STAT_D17411,Antidiabetic,Tablet,50mg,285,69,21,14.21,2025-11-04
D17412,STAT_D17412,Antidepressant,Capsule,50mg,87,73,15,120.92,2025-06-29
D17413,STAT_D17413,Antihypertensive,Capsule,5mg,457,88,25,149.88,2026-09-04
D17414,STAT_D17414,Analgesic,Tablet,10mg,387,20,28,67.32,2026-02-17
D17415,STAT_D17415,Antihypertensive,Capsule,20mg,344,67,4,126.94,2025-09-25
D17416,STAT_D17416,Antibiotic,Tablet,10mg,131,91,10,152.4,2025-11-13
D17417,STAT_D17417,Antihypertensive,Syrup,20mg,425,78,17,103.23,2024-02-20
D17418,STAT_D17418,Antidepressant,Injection,20mg,407,69,6,155.42,2025-11-09
D17419,STAT_D17419,Analgesic,Tablet,10mg,391,58,13,110.59,2024-05-27
D17420,STAT_D17420,Antidepressant,Syrup,10mg,317,98,7,79.29,2026-06-08
D17421,STAT_D17421,Analgesic,Injection,5mg,443,41,17,109.12,2025-02-05
D17422,STAT_D17422,Antidepressant,Tablet,5mg,198,48,19,156.28,2025-12-04
D17423,STAT_D17423,Antibiotic,Syrup,100mg,149,24,13,79.88,2026-01-10
D17424,STAT_D17424,Antibiotic,Injection,100mg,130,72,23,175.81,2025-01-09
D17425,STAT_D17425,Antibiotic,Syrup,5mg,491,48,21,190.12,2024-07-27
D17426,STAT_D17426,Antibiotic,Tablet,20mg,356,47,16,55.27,2026-07-06
D17427,STAT_D17427,Antihypertensive,Injection,100mg,304,23,25,33.5,2025-03-14
D17428,STAT_D17428,Antihypertensive,Syrup,20mg,296,38,21,42.58,2025-05-13
D17429,STAT_D17429,Antidiabetic,Injection,100mg,102,42,25,170.72,2026-03-07
D17430,STAT_D17430,Antidiabetic,Tablet,5mg,321,52,14,17.3,2026-07-16
D17431,STAT_D17431,Antidepressant,Capsule,50mg,130,94,2,184.68,2025-10-10
D17432,STAT_D17432,Analgesic,Injection,20mg,62,54,2,37.15,2026-01-12
D17433,STAT_D17433,Antidiabetic,Injection,20mg,164,52,23,100.78,2026-07-11
D17434,STAT_D17434,Antidepressant,Injection,100mg,59,96,7,45.4,2026-11-18
D17435,STAT_D17435,Antihypertensive,Injection,10mg,468,55,12,168.11,2026-01-26
D17436,STAT_D17436,Antibiotic,Injection,20mg,335,63,12,185.3,2025-04-02
D17437,STAT_D17437,Analgesic,Syrup,5mg,142,23,8,167.67,2024-10-31
D17438,STAT_D17438,Analgesic,Injection,20mg,410,38,13,69.15,2026-05-29
D17439,STAT_D17439,Antihypertensive,Tablet,50mg,30,84,4,72.87,2025-01-24
D17440,STAT_D17440,Antidepressant,Tablet,100mg,25,79,14,123.55,2026-10-12
D17441,STAT_D17441,Antihypertensive,Syrup,10mg,128,100,6,50,2026-05-21
D17442,STAT_D17442,Antihypertensive,Tablet,5mg,338,83,23,81.45,2025-08-09
D17443,STAT_D17443,Antihypertensive,Injection,5mg,253,96,26,166.64,2025-10-06
D17444,STAT_D17444,Antibiotic,Capsule,20mg,441,76,10,23.35,2024-12-16
D17445,STAT_D17445,Antihypertensive,Capsule,100mg,114,69,17,140.71,2024-01-02
D17446,STAT_D17446,Analgesic,Capsule,50mg,155,31,1,44.63,2025-04-01
D17447,STAT_D17447,Antidepressant,Tablet,100mg,9,45,21,128.28,2026-10-08
D17448,STAT_D17448,Antidiabetic,Tablet,5mg,242,98,22,40.06,2024-10-30
D17449,STAT_D17449,Antibiotic,Tablet,50mg,206,50,2,50.85,2025-04-02
D17450,STAT_D17450,Antibiotic,Syrup,10mg,19,78,14,34.89,2024-08-22
D17451,STAT_D17451,Antibiotic,Syrup,100mg,1,25,7,18.5,2026-01-18
D17452,STAT_D17452,Antidiabetic,Injection,20mg,306,68,19,102.59,2025-06-02
D17453,STAT_D17453,Antihypertensive,Tablet,10mg,196,32,6,63.23,2024-12-30
D17454,STAT_D17454,Antihypertensive,Injection,5mg,331,67,9,104.44,2024-10-08
D17455,STAT_D17455,Antibiotic,Tablet,50mg,498,42,4,59.21,2024-10-25
D17456,STAT_D17456,Antihypertensive,Injection,10mg,238,56,3,197.55,2025-01-30
D17457,STAT_D17457,Antidepressant,Syrup,5mg,255,75,17,196.77,2025-09-11
D17458,STAT_D17458,Antibiotic,Capsule,20mg,464,51,17,169.62,2025-02-22
D17459,STAT_D17459,Antidepressant,Tablet,5mg,474,78,6,61.6,2025-02-22
D17460,STAT_D17460,Antihypertensive,Syrup,100mg,26,83,15,118.96,2024-05-04
D17461,STAT_D17461,Antidiabetic,Syrup,10mg,27,42,12,192.57,2025-12-16
D17462,STAT_D17462,Antidiabetic,Capsule,10mg,249,97,12,164.62,2026-07-26
D17463,STAT_D17463,Antidiabetic,Capsule,100mg,141,49,6,69.29,2025-01-10
D17464,STAT_D17464,Analgesic,Syrup,50mg,304,78,16,45.66,2026-03-12
D17465,STAT_D17465,Antibiotic,Syrup,20mg,449,71,2,158.51,2024-12-16
D17466,STAT_D17466,Antidepressant,Syrup,50mg,441,76,28,97.52,2026-04-10
D17467,STAT_D17467,Antidiabetic,Syrup,100mg,150,23,6,9.51,2025-11-20
D17468,STAT_D17468,Antihypertensive,Syrup,100mg,395,66,30,19.62,2026-07-09
D17469,STAT_D17469,Antidiabetic,Syrup,50mg,191,58,18,145.17,2026-09-09
D17470,STAT_D17470,Analgesic,Capsule,20mg,125,76,23,179.15,2024-09-23
D17471,STAT_D17471,Antihypertensive,Injection,20mg,36,100,12,113.07,2025-03-04
D17472,STAT_D17472,Antihypertensive,Syrup,10mg,307,49,4,151.9,2025-03-25
D17473,STAT_D17473,Antidepressant,Injection,20mg,264,29,6,41.85,2025-11-16
D17474,STAT_D17474,Antidepressant,Syrup,100mg,16,99,1,53.91,2025-01-09
D17475,STAT_D17475,Antidiabetic,Tablet,5mg,207,97,20,198.62,2025-02-14
D17476,STAT_D17476,Antihypertensive,Tablet,5mg,339,28,5,62.69,2025-07-26
D17477,STAT_D17477,Antidepressant,Syrup,5mg,431,55,11,109.43,2024-06-10
D17478,STAT_D17478,Antihypertensive,Capsule,100mg,446,96,7,139.21,2025-05-15
D17479,STAT_D17479,Antibiotic,Injection,100mg,342,56,28,156.69,2024-07-22
D17480,STAT_D17480,Antidiabetic,Tablet,50mg,206,62,16,139.31,2025-05-05
D17481,STAT_D17481,Antidepressant,Syrup,100mg,216,95,25,175.81,2026-06-29
D17482,STAT_D17482,Antidepressant,Injection,20mg,23,84,5,121.49,2026-08-31
D17483,STAT_D17483,Analgesic,Syrup,50mg,417,96,8,9.77,2025-10-26
D17484,STAT_D17484,Analgesic,Injection,5mg,410,40,10,185.55,2024-10-20
D17485,STAT_D17485,Antibiotic,Tablet,50mg,406,93,6,37.4,2024-08-13
D17486,STAT_D17486,Antibiotic,Syrup,10mg,434,55,16,152.89,2025-04-21
D17487,STAT_D17487,Antidiabetic,Injection,50mg,247,85,29,48.08,2025-04-15
D17488,STAT_D17488,Antidepressant,Capsule,10mg,196,89,3,118.91,2025-03-02
D17489,STAT_D17489,Antidepressant,Tablet,5mg,26,31,12,132.94,2025-06-05
D17490,STAT_D17490,Antidiabetic,Tablet,10mg,167,67,5,117.91,2026-08-19
D17491,STAT_D17491,Analgesic,Capsule,50mg,434,44,16,141.65,2025-12-06
D17492,STAT_D17492,Antihypertensive,Capsule,100mg,158,52,16,84.45,2024-08-09
D17493,STAT_D17493,Antibiotic,Tablet,5mg,21,66,30,82.01,2026-12-24
D17494,STAT_D17494,Antidepressant,Syrup,50mg,500,45,14,8.62,2024-09-14
D17495,STAT_D17495,Antidiabetic,Tablet,50mg,397,30,29,147.61,2025-01-07
D17496,STAT_D17496,Antidiabetic,Tablet,20mg,224,67,11,49.02,2024-05-26
D17497,STAT_D17497,Antibiotic,Tablet,20mg,74,52,27,85.73,2025-06-15
D17498,STAT_D17498,Antihypertensive,Injection,5mg,30,50,25,57.16,2024-06-09
D17499,STAT_D17499,Antibiotic,Injection,20mg,334,84,23,53.63,2026-12-07
D17500,STAT_D17500,Antihypertensive,Capsule,50mg,327,28,25,28.61,2025-08-13
D17501,STAT_D17501,Antibiotic,Syrup,20mg,111,54,22,135.43,2025-03-24
D17502,STAT_D17502,Antidiabetic,Tablet,100mg,152,88,27,94.56,2025-06-03
D17503,STAT_D17503,Analgesic,Injection,5mg,27,100,3,36.35,2024-04-05
D17504,STAT_D17504,Antidiabetic,Injection,20mg,87,100,1,161.62,2026-10-20
D17505,STAT_D17505,Antibiotic,Injection,5mg,470,20,18,167.61,2025-03-13
D17506,STAT_D17506,Antidepressant,Syrup,50mg,472,71,30,102.87,2025-02-07
D17507,STAT_D17507,Antidiabetic,Capsule,5mg,448,69,4,161.92,2026-12-06
D17508,STAT_D17508,Antidiabetic,Injection,20mg,320,96,26,89.17,2026-05-12
D17509,STAT_D17509,Antihypertensive,Capsule,100mg,47,72,10,50.65,2026-01-15
D17510,STAT_D17510,Analgesic,Tablet,20mg,195,31,22,48.72,2025-02-21
D17511,STAT_D17511,Antidepressant,Capsule,5mg,445,93,4,99.76,2026-11-26
D17512,STAT_D17512,Antidepressant,Syrup,50mg,43,36,16,151.22,2024-11-19
D17513,STAT_D17513,Antihypertensive,Injection,100mg,158,87,21,34.69,2025-08-25
D17514,STAT_D17514,Antidiabetic,Injection,20mg,26,39,10,67.8,2024-08-06
D17515,STAT_D17515,Antihypertensive,Capsule,5mg,245,48,18,149.74,2026-05-17
D17516,STAT_D17516,Antidepressant,Injection,5mg,292,99,20,53.53,2025-02-23
D17517,STAT_D17517,Antibiotic,Injection,50mg,80,20,22,40.71,2025-06-01
D17518,STAT_D17518,Antibiotic,Syrup,10mg,112,33,10,140.96,2026-04-12
D17519,STAT_D17519,Antibiotic,Capsule,5mg,93,80,16,107.62,2026-10-24
D17520,STAT_D17520,Antihypertensive,Tablet,50mg,410,51,29,6.1,2024-09-02
D17521,STAT_D17521,Analgesic,Injection,10mg,284,33,2,14.65,2024-02-04
D17522,STAT_D17522,Antihypertensive,Injection,100mg,99,83,9,33.5,2024-11-29
D17523,STAT_D17523,Antidepressant,Syrup,20mg,177,84,12,5.58,2026-11-23
D17524,STAT_D17524,Antidiabetic,Tablet,50mg,469,78,11,115.45,2025-08-15
D17525,STAT_D17525,Antidepressant,Syrup,20mg,188,70,25,189.56,2025-12-06
D17526,STAT_D17526,Analgesic,Tablet,5mg,313,89,14,182.62,2025-12-28
D17527,STAT_D17527,Antihypertensive,Syrup,5mg,339,74,10,51.62,2025-10-17
D17528,STAT_D17528,Analgesic,Tablet,100mg,126,57,1,89.38,2025-08-24
D17529,STAT_D17529,Antihypertensive,Syrup,20mg,157,47,16,173.96,2026-12-25
D17530,STAT_D17530,Antibiotic,Injection,50mg,268,81,22,187.51,2026-12-08
D17531,STAT_D17531,Antidiabetic,Capsule,5mg,224,80,22,153.98,2024-12-21
D17532,STAT_D17532,Antidiabetic,Capsule,50mg,418,60,14,179.56,2024-11-08
D17533,STAT_D17533,Antidepressant,Syrup,20mg,366,34,29,126.86,2026-01-10
D17534,STAT_D17534,Antidiabetic,Tablet,50mg,118,42,14,65.33,2025-03-16
D17535,STAT_D17535,Antidiabetic,Capsule,20mg,154,41,27,75.43,2024-07-28
D17536,STAT_D17536,Antihypertensive,Injection,50mg,211,49,22,178.24,2026-07-22
D17537,STAT_D17537,Antibiotic,Tablet,20mg,410,90,1,142.01,2026-03-06
D17538,STAT_D17538,Antidiabetic,Tablet,5mg,312,60,30,94.33,2025-04-01
D17539,STAT_D17539,Antidepressant,Syrup,10mg,192,74,8,85.68,2024-12-17
D17540,STAT_D17540,Analgesic,Capsule,5mg,3,48,17,89.12,2026-03-07
D17541,STAT_D17541,Analgesic,Capsule,100mg,332,92,20,193.81,2024-06-01
D17542,STAT_D17542,Antidiabetic,Syrup,50mg,456,86,11,123.34,2026-02-17
D17543,STAT_D17543,Antidiabetic,Tablet,10mg,408,78,9,72.35,2025-01-13
D17544,STAT_D17544,Analgesic,Injection,50mg,66,47,7,33.41,2026-12-27
D17545,STAT_D17545,Antibiotic,Capsule,20mg,169,34,22,17.14,2025-08-26
D17546,STAT_D17546,Antihypertensive,Syrup,100mg,8,43,9,60.45,2025-06-22
D17547,STAT_D17547,Antihypertensive,Capsule,50mg,239,50,5,188.99,2025-10-30
D17548,STAT_D17548,Antibiotic,Tablet,20mg,329,24,10,42.5,2024-08-05
D17549,STAT_D17549,Analgesic,Capsule,100mg,387,93,10,78.57,2026-04-16
D17550,STAT_D17550,Antidiabetic,Injection,20mg,118,65,25,19.33,2024-01-18
D17551,STAT_D17551,Antihypertensive,Injection,100mg,401,84,14,24.69,2025-08-26
D17552,STAT_D17552,Antihypertensive,Injection,10mg,303,88,8,41.81,2024-09-23
D17553,STAT_D17553,Antibiotic,Injection,5mg,21,79,12,140.38,2024-10-15
D17554,STAT_D17554,Antihypertensive,Capsule,100mg,106,46,13,47.86,2025-12-11
D17555,STAT_D17555,Analgesic,Tablet,5mg,57,24,22,152.23,2024-02-25
D17556,STAT_D17556,Antihypertensive,Tablet,10mg,381,58,27,130.05,2025-06-16
D17557,STAT_D17557,Antidepressant,Syrup,20mg,102,20,27,173.79,2024-07-28
D17558,STAT_D17558,Antibiotic,Syrup,50mg,86,38,25,69.32,2024-11-29
D17559,STAT_D17559,Antihypertensive,Tablet,50mg,55,99,28,135.81,2026-01-10
D17560,STAT_D17560,Antidepressant,Tablet,10mg,111,53,15,185.84,2025-05-01
D17561,STAT_D17561,Antibiotic,Injection,20mg,135,43,9,110.18,2025-02-03
D17562,STAT_D17562,Antidiabetic,Injection,5mg,269,95,10,93.3,2024-11-15
D17563,STAT_D17563,Antibiotic,Tablet,50mg,33,69,22,49.29,2025-07-19
D17564,STAT_D17564,Antibiotic,Tablet,5mg,172,46,18,74.55,2026-11-21
D17565,STAT_D17565,Antibiotic,Injection,5mg,411,28,9,186.68,2025-04-29
D17566,STAT_D17566,Antihypertensive,Injection,50mg,316,45,28,178.85,2025-01-15
D17567,STAT_D17567,Analgesic,Tablet,50mg,5,35,14,172.97,2025-10-15
D17568,STAT_D17568,Antihypertensive,Injection,50mg,42,23,21,157.82,2026-01-29
D17569,STAT_D17569,Antidiabetic,Syrup,5mg,61,97,23,162.05,2026-04-24
D17570,STAT_D17570,Antidepressant,Tablet,20mg,473,50,8,198.69,2024-01-12
D17571,STAT_D17571,Antidiabetic,Capsule,50mg,351,49,11,93.64,2025-04-29
D17572,STAT_D17572,Antidiabetic,Capsule,50mg,102,99,3,162.74,2026-01-22
D17573,STAT_D17573,Antibiotic,Tablet,5mg,463,89,23,56.11,2025-07-11
D17574,STAT_D17574,Analgesic,Tablet,10mg,497,69,10,135.49,2024-11-26
D17575,STAT_D17575,Antidepressant,Capsule,50mg,216,83,28,178.14,2025-12-09
D17576,STAT_D17576,Antihypertensive,Capsule,5mg,110,65,22,19.85,2026-05-27
D17577,STAT_D17577,Antidepressant,Tablet,100mg,221,93,17,159.66,2026-11-02
D17578,STAT_D17578,Antidiabetic,Tablet,5mg,214,40,25,104.57,2026-12-30
D17579,STAT_D17579,Antihypertensive,Injection,20mg,135,69,21,151.71,2025-05-02
D17580,STAT_D17580,Analgesic,Tablet,50mg,227,65,8,47.2,2026-03-28
D17581,STAT_D17581,Antidiabetic,Syrup,20mg,229,98,25,112.23,2026-01-24
D17582,STAT_D17582,Antidepressant,Injection,100mg,474,65,9,146.1,2026-07-25
D17583,STAT_D17583,Antidepressant,Capsule,20mg,435,72,21,150.77,2024-08-28
D17584,STAT_D17584,Antibiotic,Syrup,10mg,220,24,26,51.31,2024-04-15
D17585,STAT_D17585,Analgesic,Tablet,100mg,330,72,28,144.81,2026-04-04
D17586,STAT_D17586,Antihypertensive,Capsule,5mg,271,51,9,162.81,2026-01-23
D17587,STAT_D17587,Antidiabetic,Capsule,100mg,152,57,27,9.43,2025-04-13
D17588,STAT_D17588,Antidepressant,Injection,50mg,61,64,9,139.98,2026-06-27
D17589,STAT_D17589,Antihypertensive,Capsule,100mg,288,38,27,9.26,2025-04-24
D17590,STAT_D17590,Analgesic,Syrup,10mg,312,35,3,111.23,2024-12-28
D17591,STAT_D17591,Antibiotic,Capsule,50mg,486,29,21,14.56,2025-03-04
D17592,STAT_D17592,Analgesic,Capsule,10mg,334,83,29,83.29,2025-10-22
D17593,STAT_D17593,Antihypertensive,Tablet,20mg,188,97,1,179.42,2025-11-24
D17594,STAT_D17594,Antibiotic,Syrup,100mg,402,91,4,104.16,2026-02-21
D17595,STAT_D17595,Antibiotic,Capsule,10mg,85,73,12,12.66,2026-03-24
D17596,STAT_D17596,Analgesic,Tablet,5mg,406,74,28,140.21,2024-10-03
D17597,STAT_D17597,Antidiabetic,Capsule,100mg,139,27,26,86.3,2024-08-18
D17598,STAT_D17598,Antihypertensive,Syrup,10mg,314,73,2,113.68,2025-12-05
D17599,STAT_D17599,Antidepressant,Tablet,10mg,91,41,13,9.55,2025-04-26
D17600,STAT_D17600,Antidiabetic,Injection,100mg,306,80,27,61.67,2024-12-25
D17601,STAT_D17601,Analgesic,Syrup,5mg,1,74,11,34.23,2024-05-15
D17602,STAT_D17602,Antihypertensive,Capsule,20mg,193,44,27,181.43,2026-08-28
D17603,STAT_D17603,Antihypertensive,Injection,20mg,30,47,23,53.01,2026-07-28
D17604,STAT_D17604,Analgesic,Tablet,50mg,215,22,14,65.18,2026-02-03
D17605,STAT_D17605,Antihypertensive,Injection,20mg,105,29,6,62.99,2025-08-01
D17606,STAT_D17606,Antidepressant,Capsule,50mg,484,51,1,52.48,2024-04-20
D17607,STAT_D17607,Antidiabetic,Injection,20mg,22,43,28,48.95,2025-06-27
D17608,STAT_D17608,Antidepressant,Capsule,20mg,378,41,25,44.74,2026-05-04
D17609,STAT_D17609,Antihypertensive,Capsule,20mg,397,100,25,83.45,2024-01-12
D17610,STAT_D17610,Antibiotic,Injection,100mg,457,85,22,5.74,2026-04-17
D17611,STAT_D17611,Antidepressant,Injection,20mg,405,59,29,15.26,2024-01-30
D17612,STAT_D17612,Analgesic,Tablet,50mg,26,44,11,171.09,2026-06-25
D17613,STAT_D17613,Antidepressant,Injection,10mg,6,37,3,188.01,2026-09-28
D17614,STAT_D17614,Analgesic,Capsule,50mg,291,30,21,157.63,2025-03-06
D17615,STAT_D17615,Analgesic,Tablet,5mg,232,77,1,169.8,2025-02-15
D17616,STAT_D17616,Antidepressant,Syrup,10mg,193,21,28,8.73,2026-12-01
D17617,STAT_D17617,Analgesic,Capsule,100mg,440,80,24,145.66,2024-07-22
D17618,STAT_D17618,Analgesic,Capsule,50mg,212,79,10,72.35,2026-11-14
D17619,STAT_D17619,Antibiotic,Syrup,100mg,129,53,23,70.83,2025-08-07
D17620,STAT_D17620,Analgesic,Syrup,5mg,99,32,4,34.55,2024-09-01
D17621,STAT_D17621,Antihypertensive,Capsule,10mg,402,79,15,94.02,2024-06-05
D17622,STAT_D17622,Antidepressant,Tablet,50mg,133,44,1,184.41,2025-11-14
D17623,STAT_D17623,Antidiabetic,Syrup,10mg,26,38,5,166.04,2026-12-12
D17624,STAT_D17624,Analgesic,Syrup,50mg,405,25,7,23.28,2026-04-22
D17625,STAT_D17625,Analgesic,Syrup,100mg,74,96,12,178.35,2025-08-23
D17626,STAT_D17626,Antibiotic,Capsule,10mg,299,55,13,93.04,2024-04-26
D17627,STAT_D17627,Antidiabetic,Syrup,5mg,359,23,9,182.28,2025-05-15
D17628,STAT_D17628,Antihypertensive,Capsule,100mg,100,75,18,176.01,2025-02-21
D17629,STAT_D17629,Antihypertensive,Syrup,50mg,283,50,9,87.7,2026-09-14
D17630,STAT_D17630,Antibiotic,Tablet,10mg,348,79,9,12.42,2025-04-09
D17631,STAT_D17631,Analgesic,Tablet,100mg,413,45,23,77.24,2024-07-23
D17632,STAT_D17632,Analgesic,Tablet,20mg,384,71,10,158.47,2025-07-13
D17633,STAT_D17633,Antibiotic,Capsule,20mg,178,61,2,70.02,2024-03-20
D17634,STAT_D17634,Antihypertensive,Tablet,10mg,335,82,29,155.84,2025-03-04
D17635,STAT_D17635,Analgesic,Capsule,50mg,42,43,19,93.08,2024-08-09
D17636,STAT_D17636,Antihypertensive,Injection,20mg,275,74,28,187.09,2025-05-04
D17637,STAT_D17637,Antidiabetic,Capsule,5mg,231,24,26,25.61,2026-02-10
D17638,STAT_D17638,Antihypertensive,Syrup,100mg,359,42,29,164.85,2024-12-21
D17639,STAT_D17639,Analgesic,Tablet,50mg,480,49,20,6.96,2026-03-12
D17640,STAT_D17640,Antidiabetic,Syrup,100mg,273,49,28,154.23,2025-09-06
D17641,STAT_D17641,Antihypertensive,Capsule,5mg,253,30,16,53.74,2025-04-11
D17642,STAT_D17642,Antihypertensive,Syrup,10mg,67,38,13,100.21,2025-03-18
D17643,STAT_D17643,Antidiabetic,Tablet,20mg,50,39,10,154.34,2025-12-02
D17644,STAT_D17644,Antihypertensive,Capsule,10mg,104,98,2,24.32,2024-06-25
D17645,STAT_D17645,Antihypertensive,Capsule,10mg,30,53,22,11.15,2025-03-17
D17646,STAT_D17646,Antidiabetic,Syrup,50mg,230,25,25,19.58,2026-11-10
D17647,STAT_D17647,Analgesic,Syrup,50mg,32,40,6,52.47,2026-11-10
D17648,STAT_D17648,Analgesic,Capsule,20mg,199,51,21,64.18,2026-09-26
D17649,STAT_D17649,Antihypertensive,Capsule,20mg,30,56,13,189.45,2026-07-06
D17650,STAT_D17650,Antidiabetic,Tablet,20mg,410,35,26,146.31,2024-07-13
D17651,STAT_D17651,Antidiabetic,Injection,100mg,280,86,2,123.54,2025-06-28
D17652,STAT_D17652,Antidiabetic,Injection,20mg,100,82,18,70.44,2025-09-03
D17653,STAT_D17653,Antihypertensive,Syrup,5mg,291,57,25,74.54,2025-08-25
D17654,STAT_D17654,Antihypertensive,Injection,10mg,360,50,2,134.05,2025-02-01
D17655,STAT_D17655,Antidepressant,Syrup,20mg,235,87,18,76.72,2026-11-06
D17656,STAT_D17656,Antidiabetic,Syrup,20mg,210,38,6,141.31,2026-07-24
D17657,STAT_D17657,Antidepressant,Tablet,50mg,397,88,30,91.61,2026-11-03
D17658,STAT_D17658,Antidepressant,Tablet,10mg,76,91,23,160.16,2025-12-04
D17659,STAT_D17659,Antidepressant,Capsule,20mg,359,91,16,194.5,2026-11-09
D17660,STAT_D17660,Antidiabetic,Tablet,50mg,474,77,20,66.37,2026-08-08
D17661,STAT_D17661,Analgesic,Syrup,50mg,204,24,23,69.81,2025-05-04
D17662,STAT_D17662,Antidepressant,Syrup,5mg,304,94,9,64.99,2025-11-08
D17663,STAT_D17663,Antidiabetic,Syrup,5mg,139,70,26,71.62,2026-09-06
D17664,STAT_D17664,Antibiotic,Syrup,5mg,453,65,25,119.77,2024-07-02
D17665,STAT_D17665,Antidepressant,Injection,5mg,482,95,16,134.6,2026-06-05
D17666,STAT_D17666,Antihypertensive,Tablet,100mg,375,77,4,187.06,2024-11-07
D17667,STAT_D17667,Antihypertensive,Injection,5mg,153,77,30,192.98,2024-02-19
D17668,STAT_D17668,Antidiabetic,Tablet,5mg,175,33,29,56.62,2025-10-23
D17669,STAT_D17669,Antidiabetic,Tablet,100mg,419,95,29,98.39,2025-06-13
D17670,STAT_D17670,Antidiabetic,Tablet,10mg,437,40,24,155.72,2026-08-21
D17671,STAT_D17671,Antihypertensive,Capsule,20mg,159,33,12,118.76,2026-01-14
D17672,STAT_D17672,Antidepressant,Capsule,5mg,416,95,10,26.27,2025-01-04
D17673,STAT_D17673,Antidiabetic,Injection,50mg,468,39,22,179.03,2026-08-08
D17674,STAT_D17674,Analgesic,Syrup,100mg,494,33,22,65.17,2026-07-13
D17675,STAT_D17675,Antidepressant,Tablet,5mg,22,81,13,154.33,2024-08-31
D17676,STAT_D17676,Antidiabetic,Syrup,5mg,206,33,8,80.05,2025-07-13
D17677,STAT_D17677,Antidepressant,Injection,50mg,36,61,23,62.67,2025-01-09
D17678,STAT_D17678,Antidepressant,Injection,100mg,24,28,1,119.7,2025-01-05
D17679,STAT_D17679,Antihypertensive,Tablet,100mg,95,24,7,43.78,2026-02-28
D17680,STAT_D17680,Antidepressant,Tablet,50mg,295,48,9,103.22,2025-02-01
D17681,STAT_D17681,Antidepressant,Capsule,20mg,325,96,13,75.26,2026-11-20
D17682,STAT_D17682,Analgesic,Tablet,50mg,230,68,2,164.87,2026-10-22
D17683,STAT_D17683,Antihypertensive,Syrup,20mg,497,76,6,125.69,2024-05-28
D17684,STAT_D17684,Antidepressant,Injection,5mg,16,98,7,9.65,2025-04-12
D17685,STAT_D17685,Antidepressant,Syrup,50mg,200,52,5,139.36,2024-12-02
D17686,STAT_D17686,Antidepressant,Syrup,5mg,241,87,19,166.44,2024-08-23
D17687,STAT_D17687,Antidepressant,Tablet,50mg,444,71,3,51.66,2026-02-20
D17688,STAT_D17688,Antibiotic,Syrup,20mg,477,58,21,157.19,2025-04-26
D17689,STAT_D17689,Analgesic,Syrup,20mg,6,65,18,145.43,2025-12-22
D17690,STAT_D17690,Antidepressant,Tablet,5mg,380,83,9,139.12,2024-01-17
D17691,STAT_D17691,Analgesic,Capsule,100mg,37,96,24,177,2025-10-03
D17692,STAT_D17692,Antihypertensive,Syrup,100mg,226,42,12,18.81,2025-11-18
D17693,STAT_D17693,Antihypertensive,Tablet,20mg,89,31,10,175.65,2025-03-04
D17694,STAT_D17694,Antidiabetic,Syrup,20mg,129,93,30,101.91,2025-07-08
D17695,STAT_D17695,Antidepressant,Capsule,5mg,491,51,26,191.97,2024-02-11
D17696,STAT_D17696,Antihypertensive,Syrup,5mg,431,46,22,181.82,2024-08-21
D17697,STAT_D17697,Antidiabetic,Syrup,50mg,244,34,26,15.47,2025-01-27
D17698,STAT_D17698,Antihypertensive,Capsule,5mg,49,97,20,101.81,2025-03-03
D17699,STAT_D17699,Antibiotic,Capsule,10mg,347,72,27,112.11,2026-07-11
D17700,STAT_D17700,Antihypertensive,Injection,10mg,354,99,18,148.62,2024-03-12
D17701,STAT_D17701,Antidepressant,Capsule,5mg,225,33,23,117.81,2026-06-03
D17702,STAT_D17702,Antidiabetic,Syrup,50mg,330,60,1,159.1,2026-12-04
